Auszug Katalog DLA Marbach 08 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id_Katalog,Medium,Person_Verfasser,Person_beteiligt,Titel,"Verfasser, beteiligte",Impressum,Verlag normiert,Haupttitel,Titelzusatz,Verfasserangabe,Auflage,Erscheiungsort,Verlag,Jahr,Jahr_normiert,Bandangabe_Mehrb. Weri,Seiten,Ill-Vermerk,Reihe,Reihe_Nummer,Anmerkung,ISBN,Gattung,Art_Inhalt,Sprache,Sprache_Original,Weitere Titel,Signatur,Signatur_Mehrb_Werk
AK00568190,Buch,"Flex, Walter (1887-1917) [Verfasser/Urheber]","Eggert-Windegg, Walther (1880-1936) [Herausgeber]",Briefe von Walter Flex - 7. - 13. Tsd. : [Brief(e)],"Flex, Walter; Eggert-Windegg, Walther","München : Beck, [1927] - VI, 332 Seiten",Beck,Briefe von Walter Flex,,in Verb. mit Konrad Flex hrsg. von Walther Eggert-Windegg,7. - 13. Tsd.,München,Beck,[1927],1927,,"VI, 332 Seiten",Ill.,,,#NV␟In Fraktur,,,Brief(e),Deutsch,,,L,
AK00568173,Buch,"Flex, Walter (1887-1917) [Verfasser/Urheber]",,Vom großen Abendmahl : Verse und Gedanken aus dem Feld - 121. - 125. Tsd.,"Flex, Walter","München : Beck, [nach 1925] - 49 Seiten",Beck,Vom großen Abendmahl,Verse und Gedanken aus dem Feld,von Walter Flex,121. - 125. Tsd.,München,Beck,[nach 1925],1925,,49 Seiten,,,,#NV␟In Fraktur,,,,Deutsch,,,L,
AK00823732,Buch,"Flieger, Jan (1941-) [Verfasser/Urheber]",,¬Der¬ Tod kam in der Mittsommernacht - 1. Aufl.,"Flieger, Jan","Berlin : Militärverl. d. DDR, 1988 - 192 Seiten",Militär-Verl. der DDR,Der Tod kam in der Mittsommernacht,,Jan Flieger,1. Aufl.,Berlin,Militärverl. d. DDR,1988,1988,,192 Seiten,,,,kart. : M 3.80,3-327-00582-6,,,Deutsch,,,M,
AK01771109,Buch␟Buchumschlag,"Flinker, Robert (1906-1945) [Verfasser/Urheber]","Kittner, Alfred (1906-1991) [Korrespondent]␟Lauscher, Ernst Josef (1947-) [Verfasser eines Vorworts]␟Krug, Adrian [Herausgeber]",Ferner Berge blauer Glanz : Gedichte : [Werke Sammlung],"Flinker, Robert; Kittner, Alfred; Lauscher, Ernst Josef; Krug, Adrian","Aachen : Rimbaud, © 2021 - 27 Seiten",Rimbaud,Ferner Berge blauer Glanz,Gedichte,Robert Flinker ; mit einem Brief von Alfred Kittner und einem Nachwort von Ernst Josef Lauscher ; herausgegeben von Adrian Krug,,Aachen,Rimbaud,© 2021,2021,,27 Seiten,,Lyrik-Taschenbuch ; Nr. 127␟Bukowiner Literaturlandschaft ; Nr. 98,Nr. 127␟Nr. 98,,978-3-89086-422-8␟3890864228,Lyrik,Werke Sammlung,Deutsch,,,L,
AK01583116,Buch,"Floehr, Johannes (1991-) [Verfasser/Urheber]",,Fragen,"Floehr, Johannes","[Düsseldorf] : Zakk, 2017 - [12] Seiten",Zakk,Fragen,,Johannes Floehr,,[Düsseldorf],Zakk,2017,2017,,[12] Seiten,,,,,,Sonstige Texte,,Deutsch,,,Literaturautomat:Rara:2017.09553,
AK01704016,Buch,"Flügge, Manfred (1946-) [Verfasser/Urheber]","Bondy, Camille [Widmungsempfänger]","¬Das¬ flüchtige Paradies : deutsche Schriftsteller im Exil an der Côte dAzur - Erweiterte Ausgabe, 1. Auflage","Flügge, Manfred; Bondy, Camille","Berlin : atb Aufbau Taschenbuch, 2019 - 311 Seiten",Aufbau-Taschenbuch-Verl.,Das flüchtige Paradies,deutsche Schriftsteller im Exil an der Côte dAzur,Manfred Flügge,"Erweiterte Ausgabe, 1. Auflage",Berlin,atb Aufbau Taschenbuch,2019,2019,,311 Seiten,Illustrationen,atb ; 3579,3579,"Erweiterte Ausgabe des 2008 im Aufbau Taschenbuch Verlag erschienenen Bandes ""Das flüchtige Paradies. Künstler an der Côte d'Azur""␟Mit gedruckter Widmung an Camille Bondy",978-3-7466-3579-8,Sonstige Texte,,Deutsch,,,M,
AK01563669,Buch,"Flügge, Manfred (1946-) [Verfasser/Urheber]","Rupp, Annette [Herausgeber]␟Villa Aurora e.V. [Herausgebendes Organ]","Fry, Bingham, Sharp : die amerikanischen Retter von Lion und Marta Feuchtwanger","Flügge, Manfred; Rupp, Annette; Villa Aurora e.V.","Berlin : Villa Aurora, © 2016 - 75 Seiten",Villa Aurora Forum,"Fry, Bingham, Sharp",die amerikanischen Retter von Lion und Marta Feuchtwanger,Manfred Flügge,,Berlin,Villa Aurora,© 2016,2016,,75 Seiten,Illustrationen,,,,,Sonstige Texte,,Deutsch␟Englisch,,,M,
AK01337315,Buch,"Focke, Ann-Christin (1983-) [Verfasser/Urheber]",,Unterwerfung und Widerstreit : Strukturen einer neuen politischen Theaterästhetik : [Hochschulschrift],"Focke, Ann-Christin","München : Utz, 2011 - 255 Seiten",Utz,Unterwerfung und Widerstreit,Strukturen einer neuen politischen Theaterästhetik,Ann-Christin Focke,,München,Utz,2011,2011,,255 Seiten,,Münchener Universitätsschriften : Theaterwissenschaft ; 19,19,"Zugl.: München, Univ., Diss., 2011",978-3-8316-4074-4␟3-8316-4074-2,Sonstige Texte,Hochschulschrift,Deutsch,,,S5,
AK00568334,Buch,"Foitzick, Walter (1886-1955) [Verfasser/Urheber]",,Münchener Spaziergänge,"Foitzick, Walter","[München] : Heimeran, 1948 - 111 Seiten",Heimeran,Münchener Spaziergänge,,Walter Foitzick,,[München],Heimeran,1948,1948,,111 Seiten,,,,Pp. : 5.-,,,,Deutsch,,,J.P.A.,
AK00337290,Mikroform␟Buch,"Follen, August Adolf Ludwig (1794-1855) [Verfasser/Urheber]",,Fliegendes Blatt von Einem Verschollenen. 2. verm. Ausg,"Follen, August Adolf Ludwig","Zürich, 1846",,Fliegendes Blatt von Einem Verschollenen. 2. verm. Ausg,,August Adolf Ludwig Follen,,Zürich,,1846,1846,,,,,,"Druckausg. anonym erschienen␟DM 63,- (Gesamtpreis für alle Werke des Autors in der Ed., 9 Mikrofiches, ISBN gültig für alle Werke des Autors)␟Mikrofiche-Ausg.␟München [u.a.] : Saur, 1994. Mikrofiche(s). (Bibliothek der deutschen Literatur ; Fiche 6645). Besitzer der Verfilmungsvorlage: 12. - Enth. in BDL-Teilausg.: Restauration, Hessen. ISBN 3-598-50764-X ISBN 3-598-50020-3 ISBN 3-598-50050-5",3-598-50764-X␟3-598-50020-3␟3-598-50050-5,,,,,,MPF BDL 6645,
AK01026905,Mehrteiliges Werk,"Follenius, Emanuel Friedrich Wilhelm Ernst (1773-1809) [Verfasser/Urheber]","Schiller, Friedrich von (1759-1805) [Verfasser der literarischen Vorlage]",Friedrich von Schiller's Geisterseher : aus den Papieren des Grafen von O** - 5. Aufl.,"Follenius, Emanuel Friedrich Wilhelm Ernst; Schiller, Friedrich von",Leipzig : Barth,Barth,Friedrich von Schiller's Geisterseher,aus den Papieren des Grafen von O**,von X** Y*** Z* [i.e. Emanuel Friedrich Wilhelm Ernst Follenius],5. Aufl.,Leipzig,Barth,,,,,,,,"Verf. ermittelt in: Holzmann, Michael: Deutsches Anonymen-Lexikon / aus den Quellen bearb. von Michael Holzmann und Hanns Bohatta. - Weimar. Bd. 2 (1903), Titelnr. 5713",,Erzählende Prosa,,Deutsch,,,,H
AK01557681,Buch,"Fontane, Theodor (1819-1898) [Verfasser/Urheber]","Bruyn, Günter de (1926-2020) [Herausgeber]",¬Die¬ schönsten Wanderungen durch die Mark Brandenburg,"Fontane, Theodor; Bruyn, Günter de","Frankfurt am Main : FISCHER Taschenbuch, September 2017 - 375 Seiten",Fischer-Taschenbuch-Verl.,Die schönsten Wanderungen durch die Mark Brandenburg,,Theodor Fontane ; ausgewählt und mit einem Nachwort von Günter de Bruyn,,Frankfurt am Main,FISCHER Taschenbuch,September 2017,2017,,375 Seiten,Faksimile,Fischer ; 90661 : Fischer Klassik,90661,Auszug aus: Wanderungen durch die Mark Brandenburg,978-3-596-90661-1,Erzählende Prosa,,Deutsch,,,I,
AK01237165,Buch,"Fontane, Theodor (1819-1898) [Verfasser/Urheber]","Balk, Ernst Wilhelm [Herausgeber]␟Ulrich, Gerhard (1903-1988) [Illustrator]",Ewig junger alter Fontane : eine Auswahl aus Theodor Fontanes Werken : [Werke Sammlung],"Fontane, Theodor; Balk, Ernst Wilhelm; Ulrich, Gerhard","Berlin : Büchergilde Gutenberg, 1944 - 333 Seiten",Büchergilde Gutenberg,Ewig junger alter Fontane,eine Auswahl aus Theodor Fontanes Werken,hrsg. und eingel. von Ernst Wilhelm Balk. Mit Zeichn. von Gerhard Ulrich,,Berlin,Büchergilde Gutenberg,1944,1944,,333 Seiten,Ill.,,,In Fraktur.,,Lyrik␟Erzählende Prosa␟Sonstige Texte,Werke Sammlung,Deutsch,,,I,
AK01001015,Buch,"Fontane, Theodor (1819-1898) [Verfasser/Urheber]",,Gedichte - 4. verm. Aufl.,"Fontane, Theodor","Berlin : Hertz, 1892 - XII, 447 Seiten",Hertz,Gedichte,,von Theodor Fontane,4. verm. Aufl.,Berlin,Hertz,1892,1892,,"XII, 447 Seiten",Ill.,,,,,,,Deutsch,,,I,
AK01644734,Buch,"Fontane, Theodor (1819-1898) [Verfasser/Urheber]","Böttcher, Philipp (1986-) [Verfasser eines Nachworts]␟Betz, Frederick [Verfasser]␟Böttcher, Philipp (1986-) [Verfasser]","Irrungen, Wirrungen : Roman","Fontane, Theodor; Böttcher, Philipp; Betz, Frederick; Böttcher, Philipp","Ditzingen : Reclam, 2019 - 211 Seiten",Reclam,"Irrungen, Wirrungen",Roman,Theodor Fontane ; Anmerkungen von Frederick Betz und Philipp Böttcher ; Nachwort von Philipp Böttcher,,Ditzingen,Reclam,2019,2019,,211 Seiten,,,19601,,978-3-15-019601-4,Erzählende Prosa,,Deutsch,,,I,
AK00197288,Buch,"Fontane, Theodor (1819-1898) [Verfasser/Urheber]","Brahm, Otto (1856-1912) [Verfasser eines Nachworts]","Irrungen, Wirrungen : Roman","Fontane, Theodor; Brahm, Otto","Zürich : Diogenes, 1998 - 217 Seiten",Diogenes,"Irrungen, Wirrungen",Roman,Theodor Fontane. Mit einem Nachw. von Otto Brahm,,Zürich,Diogenes,1998,1998,,217 Seiten,,Diogenes-Taschenbuch ; 23081 : detebe-Klassiker,23081,"kart. : DM 16.90, S 123.00, sfr 16.90",3-257-23081-8,,,Deutsch,,,W,
AK01001036,Buch,"Fontane, Theodor (1819-1898) [Verfasser/Urheber]",,Jenseits des Tweed : Bilder und Briefe aus Schottland - 1. Aufl.,"Fontane, Theodor","Frankfurt am Main : Insel-Verl., 1989 - 328 Seiten",Insel-Verl. <ab 1946>,Jenseits des Tweed,Bilder und Briefe aus Schottland,Theodor Fontane. Mit zahlr. Abb. u.e. Nachw. von Otto Drude,1. Aufl.,Frankfurt am Main,Insel-Verl.,1989,1989,,328 Seiten,Ill.,Insel-Taschenbuch ; 1066,1066,kart. : DM 18.00␟Mit gedr. Widmung an Bernhard von Lepel,3-458-32766-5,,,Deutsch,,,W,
AK01200033,Buch␟Buchumschlag,"Fontane, Theodor (1819-1898) [Verfasser/Urheber]","Goldammer, Peter (1921-2014) [Verfasser eines Nachworts]␟Lenz, Ingeborg [Illustrator]",L'Adultera : die Ehebrecherin ; Novelle - 4. Aufl.,"Fontane, Theodor; Goldammer, Peter; Lenz, Ingeborg","Rudolstadt : Greifenverl., 1988 - 191 Seiten",Greifen-Verl.,L'Adultera,die Ehebrecherin ; Novelle,Theodor Fontane. [Nachw. von Peter Goldammer. Ill. von Ingeborg Lenz],4. Aufl.,Rudolstadt,Greifenverl.,1988,1988,,191 Seiten,Ill.,,,,3-7352-0139-3,Erzählende Prosa,,Deutsch,,,I,
AK01001409,Buch,"Fontane, Theodor (1819-1898) [Verfasser/Urheber]","Neuendorff-Fürstenau, Jutta [Herausgeber]",Meine Kinderjahre : autobiographischer Roman - Ungekürzte Ausg.,"Fontane, Theodor; Neuendorff-Fürstenau, Jutta","München : Dt. Taschenbuch-Verl., 1971 - 229 Seiten",Dt. Taschenbuch-Verl.,Meine Kinderjahre,autobiographischer Roman,Theodor Fontane. Unter Mitw. von Kurt Schreinert hrsg. von Jutta Neuendorff-Fürstenau. Mit einer Zeittaf. von Hans Heinrich Reuter,Ungekürzte Ausg.,München,Dt. Taschenbuch-Verl.,1971,1971,,229 Seiten,,dtv ; 6004 : text-bibliothek,6004,"Lizenz d. Nymphenburger Verlagshandl., München␟kart. : DM 4.80",3-423-06004-2,,,Deutsch,,,I,
AK00393337,Buch,"Fontane, Theodor (1819-1898) [Verfasser/Urheber]","Keitel, Walter [Herausgeber]␟Nürnberger, Helmuth (1930-2017) [Herausgeber]","Sämtliche Werke. - Abt. 1, Sämtliche Romane, Erzählungen, Gedichte, Nachgelassenes ; 2. ¬[L'¬ Adultera. Cécile. Irrungen Wirrungen. Stine. Unwiederbringlich] - 2. Aufl., nach den Erstausg. und Vorabdr. rev. und im Anh. erw.","Fontane, Theodor; Keitel, Walter; Nürnberger, Helmuth","München : Hanser, 1971 - 1047 Seiten",,[L' Adultera. Cécile. Irrungen Wirrungen. Stine. Unwiederbringlich],,,"2. Aufl., nach den Erstausg. und Vorabdr. rev. und im Anh. erw.",,,1971,1971,,1047 Seiten,,,"Abt. 1, Sämtliche Romane, Erzählungen, Gedichte, Nachgelassenes ; 2",,3-446-11429-7␟3-446-11430-0,Erzählende Prosa,,Deutsch,,,I,
AK00131454,Buch,"Fontane, Theodor (1819-1898) [Verfasser/Urheber]","Keitel, Walter [Herausgeber]␟Nürnberger, Helmuth (1930-2017) [Herausgeber]","Sämtliche Werke. - Abt. 1, Sämtliche Romane, Erzählungen, Gedichte, Nachgelassenes ; 5. ¬[Der¬ Stechlin] - 3., durchges. und im Anh. erw. Aufl.","Fontane, Theodor; Keitel, Walter; Nürnberger, Helmuth","München : Hanser, 1994 - 538 Seiten",,[Der Stechlin],,,"3., durchges. und im Anh. erw. Aufl.",,,1994,1994,,538 Seiten,,,"Abt. 1, Sämtliche Romane, Erzählungen, Gedichte, Nachgelassenes ; 5",,3-446-11454-8,,,Deutsch,,,,
AK00197286,Buch,"Fontane, Theodor (1819-1898) [Verfasser/Urheber]","Mann, Thomas (1875-1955) [Verfasser eines Nachworts]␟Mann, Thomas (1875-1955) [Herausgeber]",Stine : Roman,"Fontane, Theodor; Mann, Thomas; Mann, Thomas","Zürich : Diogenes, 1998 - 152 Seiten",Diogenes,Stine,Roman,Theodor Fontane. Mit einem Nachw. von Thomas Mann,,Zürich,Diogenes,1998,1998,,152 Seiten,,Diogenes-Taschenbuch ; 23085 : detebe-Klassiker,23085,"kart. : DM 14.90, S 109.00, sfr 14.90",3-257-23085-0,,,Deutsch,,,W,
AK01240630,Buch␟Buchumschlag,"Fontane, Theodor (1819-1898) [Verfasser/Urheber]","Jolles, Charlotte (1909-2003) [Herausgeber]␟Erler, Gotthard (1933-) [Herausgeber]␟Erler, Gotthard (1933-) [Herausgeber]",Tage- und Reisetagebücher. - 3. ¬Die¬ Reisetagebücher - 1. Aufl.,"Fontane, Theodor; Jolles, Charlotte; Erler, Gotthard; Erler, Gotthard","Berlin : Aufbau-Verl., 2012 - XXXIV, 922 Seiten",,Die Reisetagebücher,,hrsg. von Gotthard Erler ...,1. Aufl.,,,2012,2012,,"XXXIV, 922 Seiten",Ill.,,3,,978-3-351-03101-5,,,Deutsch,,,I,
AK01000531,Buch␟Buchumschlag,"Fontane, Theodor (1819-1898) [Verfasser/Urheber]","Nast, Bernhard (1924-2001) [Illustrator]","Um Stunden, höchstens Tage : Gedichte und eine Erzählung - 1. Aufl. : [Werke Sammlung]","Fontane, Theodor; Nast, Bernhard","Berlin : Kinderbuchverl., 1987 - 157 Seiten",Kinderbuchverl.,"Um Stunden, höchstens Tage",Gedichte und eine Erzählung,Theodor Fontane. [Ill. von Bernhard Nast],1. Aufl.,Berlin,Kinderbuchverl.,1987,1987,,157 Seiten,Ill.,Kleine Bibliothek,,Gewebe : M 6.20,3-358-00071-0,,Werke Sammlung,Deutsch,,,I,
AK01001356,Buch,"Fontane, Theodor (1819-1898) [Verfasser/Urheber]",,Unterm Birnbaum,"Fontane, Theodor","Berlin : Grote, 1885 - 156 Seiten",Grote,Unterm Birnbaum,,Theodor Fontane,,Berlin,Grote,1885,1885,,156 Seiten,,Grote'sche Sammlung von Werken zeitgenössischer Schriftsteller ; 23,23,Roman,,,,Deutsch,,,I␟Glück:I␟Glück:I,
AK00969885,Buch,"Fontane, Theodor (1819-1898) [Verfasser/Urheber]","Nürnberger, Helmuth (1930-2017) [Herausgeber]","Unwiederbringlich : Roman - Vollst., im Kommentar rev. und mit einem Nachw. vers. Ausg.","Fontane, Theodor; Nürnberger, Helmuth","München : Dt. Taschenbuch-Verl., 1995 - 337 Seiten",Dt. Taschenbuch-Verl.,Unwiederbringlich,Roman,Theodor Fontane. Mit einem Nachw. neu hrsg. von Helmuth Nürnberger,"Vollst., im Kommentar rev. und mit einem Nachw. vers. Ausg.",München,Dt. Taschenbuch-Verl.,1995,1995,,337 Seiten,,"dtv ; 2349 : dtv Klassik : Literatur, Philosophie, Wissenschaft",2349,"Lizenz des Hanser-Verl., München",3-423-02349-X,Erzählende Prosa,,Deutsch,,,I,
AK00406088,Buch,"Forbes-Mosse, Irene (1864-1946) [Verfasser/Urheber]","Vogeler, Heinrich (1872-1942) [Illustrator]",Mezzavoce : Gedichte,"Forbes-Mosse, Irene; Vogeler, Heinrich","Berlin : Schuster & Loeffler, 1901 - 144 Seiten : Ill.",Schuster & Loeffler,Mezzavoce,Gedichte,von Irene Forbes-Mosse. Mit Buchschmuck von Heinrich Vogeler,,Berlin,Schuster & Loeffler,1901,1901,,144 Seiten : Ill.,,,,Mit gedr. Widmung an Elisabeth von Heyking,,,,,,,K␟Glück:K,
AK01643024,Buch,"Förg, Nicola (1962-) [Verfasser/Urheber]",,Wütende Wölfe : ein Alpen-Krimi,"Förg, Nicola","München ; Berlin : Pendo, 2019 - 351 Seiten",Pendo-Verl.,Wütende Wölfe,ein Alpen-Krimi,Nicola Förg,,München ; Berlin,Pendo,2019,2019,,351 Seiten,,,,,978-3-86612-420-2,Erzählende Prosa,,Deutsch,,,N,
AK01186028,Buch␟Buchumschlag,"Forgó, Léda (1973-) [Verfasser/Urheber]",,Vom Ausbleiben der Schönheit : Roman - 1. Aufl.,"Forgó, Léda","Berlin : Rowohlt Berlin, 2010 - 252 Seiten",Rowohlt Berlin,Vom Ausbleiben der Schönheit,Roman,Léda Forgó,1. Aufl.,Berlin,Rowohlt Berlin,2010,2010,,252 Seiten,,,,,978-3-87134-676-7,Erzählende Prosa,,Deutsch,,,N,
AK01212568,Buch,"Förster, Ernst (1800-1885) [Verfasser/Urheber]",,"Handbuch für Reisende in Deutschland : mit 15 Eisenbahnkarten, 13 Städteplänen und 1 Karte von Deutschland - Zweite vermehrte Auflage","Förster, Ernst","München : Literarisch-Artistische Anstalt der J.G. Cotta'schen Buchhandlung, 1853 - 685 Seiten",Verl. der Literarisch-artistischen Anst.,Handbuch für Reisende in Deutschland,"mit 15 Eisenbahnkarten, 13 Städteplänen und 1 Karte von Deutschland",von Dr. Ernst Förster,Zweite vermehrte Auflage,München,Literarisch-Artistische Anstalt der J.G. Cotta'schen Buchhandlung,1853,1853,,685 Seiten,Karten,,,In Fraktur,,,,Deutsch,,Rückentitel: Förster's Reisehandbuch für Deutschland␟Einbandtitel: Förster's Deutschland,Cotta Hss Slg,
AK00337268,Mikroform␟Buch,"Förster, Friedrich Christoph (1791-1868) [Verfasser/Urheber]",,Des großen Kurfürsten Achte Runde ...,"Förster, Friedrich Christoph","Berlin, 1837",,Des großen Kurfürsten Achte Runde ...,,Friedrich Förster,,Berlin,,1837,1837,,,,,,"Druckausg. anonym erschienen␟DM 49,- (Gesamtpreis für alle Werke des Autors in der Ed., 7 Mikrofiches, ISBN gültig für alle Werke des Autors)␟Mikrofiche-Ausg.␟München [u.a.] : Saur, 1994. Mikrofiche(s). (Bibliothek der deutschen Literatur ; Fiche 10025). Besitzer der Verfilmungsvorlage: 32. - Enth. in BDL-Teilausg.: Restauration, Sachsen. ISBN 3-598-50760-7 ISBN 3-598-50020-3 ISBN 3-598-50034-3",3-598-50760-7␟3-598-50020-3␟3-598-50034-3,,,,,,MPF BDL 10025,
AK00989340,Buch,"Forster, Georg (1754-1794) [Verfasser/Urheber]","Leitzmann, Albert [Herausgeber]","Ausgewählte kleine Schriften - [Nachdr. der Ausg. Stuttgart, 1894] : [Werke Sammlung]","Forster, Georg; Leitzmann, Albert","Nendeln : Kraus, 1968 - XX, 165 Seiten",,Ausgewählte kleine Schriften,,hrsg. von Albert Leitzmann,"[Nachdr. der Ausg. Stuttgart, 1894]",Nendeln,Kraus,1968,1968,,"XX, 165 Seiten",,Deutsche Literaturdenkmale des 18. und 19. Jahrhunderts ; 46/47,46/47,,,,Werke Sammlung,,,,W,
AK00989343,Buch,"Forster, Georg (1754-1794) [Verfasser/Urheber]",,Georg Forster : mit Biographie : [Werke Sammlung],"Forster, Georg","Hildburghausen ; New York, NY : Meyer, [ca. 1850] - 94 Seiten",Meyer,Georg Forster,mit Biographie,,,"Hildburghausen ; New York, NY",Meyer,[ca. 1850],1850,,94 Seiten,,Meyer's Groschen-Bibliothek der deutschen Classiker für alle Stände ; 311,311,"Enth. Auszüge aus den Ansichten vom Niederrhein sowie aus der Reise um die Welt, Gedichte und Aphorismen",,Sonstige Texte␟Lyrik,Werke Sammlung,Deutsch,,,W,
AK00989378,Buch,"Forster, Georg (1754-1794) [Verfasser/Urheber]","Conrady, Karl Otto (1926-2020) [Herausgeber]","Schriften zu Natur, Kunst, Politik - 1. - 8. Tsd.","Forster, Georg; Conrady, Karl Otto","Reinbek : Rowohlt, 1971 - 215 Seiten",,"Schriften zu Natur, Kunst, Politik",,Georg Forster. Hrsg. von Karl Otto Conrady,1. - 8. Tsd.,Reinbek,Rowohlt,1971,1971,,215 Seiten,,Rowohlts Klassiker der Literatur und der Wissenschaft : Deutsche Literatur ; 40 = 540 [d. Gesamtw.]␟Rowohlts Klassiker der Literatur und der Wissenschaft ; 540,40 = 540 [d. Gesamtw.]␟540,,3-499-45540-4,,,Deutsch,,,W,
AK00052986,Buch,"Forster, Gerd (1935-) [Verfasser/Urheber]",,Lesarten der Liebe : Roman - 1. Aufl.,"Forster, Gerd","Frankfurt a.M. : Brandes und Apsel, 1995 - 181 Seiten",Brandes & Apsel,Lesarten der Liebe,Roman,Gerd Forster,1. Aufl.,Frankfurt a.M.,Brandes und Apsel,1995,1995,,181 Seiten,,Literarisches Programm ; 42,42,,3-86099-442-5,Erzählende Prosa,,Deutsch,,,M,
AK01690005,Buch,"Forster, Gerd (1935-) [Verfasser/Urheber]",,"Wir waren Kinder und es war Krieg : Erzählungen - 2. Auflage : [Erinnerung, Autobiographisches, Memoiren]","Forster, Gerd","Zell/Mosel : Rhein-Mosel-Verl., 2016 - 137 Seiten",Rhein-Mosel-Verl.,Wir waren Kinder und es war Krieg,Erzählungen,Gerd Forster,2. Auflage,Zell/Mosel,Rhein-Mosel-Verl.,2016,2016,,137 Seiten,,Edition Schrittmacher ; Band 32,Band 32,,978-3-89801-232-4,,"Erinnerung, Autobiographisches, Memoiren",Deutsch,,,M,
AK00957881,Buch,"Förster, Wieland (1930-) [Verfasser/Urheber]",,"¬Der¬ Andere : Briefe an Alena - Erstausg., 1. Aufl.","Förster, Wieland","Berlin : Lukas-Verl., 2009 - 280 Seiten",Lukas-Verl.,Der Andere,Briefe an Alena,Wieland Förster,"Erstausg., 1. Aufl.",Berlin,Lukas-Verl.,2009,2009,,280 Seiten,,,,,978-3-86732-066-5,Erzählende Prosa,,Deutsch,,,M,
AK00823756,Buch,"Forte, Dieter (1935-2019) [Verfasser/Urheber]",,Martin Luther & Thomas Münzer oder Die Einführung der Buchhaltung - 26. - 35. Taus.,"Forte, Dieter","Berlin : Wagenbach, 1972 - 137 Seiten",Wagenbach,Martin Luther & Thomas Münzer oder Die Einführung der Buchhaltung,,Dieter Forte,26. - 35. Taus.,Berlin,Wagenbach,1972,1972,,137 Seiten,Ill.,Quarthefte ; 48,48,Theaterstück,3-8031-0048-8,,,Deutsch,,,W,
AK00204930,Mikroform␟Buch,"Fouqué, Caroline de La Motte- (1773-1831) [Verfasser/Urheber]",,¬Die¬ Frau des Falkensteins : e. Roman in 2 Bd.. - 2.,"Fouqué, Caroline de La Motte-","Berlin : Hitzig, 1810 - 182 Seiten",,,,,,,,1810,1810,,182 Seiten,,,2,,3-628-35009-3,,,Deutsch,,,MPF Corvey <3-628-35009-3>,
AK00476325,Buch␟Buchumschlag,"Fouqué, Caroline de La Motte- (1773-1831) [Verfasser/Urheber]","Neumann, Thomas [Herausgeber]",Werke und Schriften. - 8 : Literarisch-Gesellschaftliches. Schriften ; 2. Literatur und Gesellschaft,"Fouqué, Caroline de La Motte-; Neumann, Thomas","Norderstedt : Books on Demand, 2008 - 504 Seiten",,Schriften ; 2. Literatur und Gesellschaft,,"nach den Erstdr. hrsg., kommentiert und mit einem Anh. vers. von Thomas Neumann",,,,2008,2008,,504 Seiten,Ill.,,8 : Literarisch-Gesellschaftliches,,978-3-8370-1984-1␟3-8370-1984-5,Sonstige Texte,,Deutsch,,,H,
AK00204989,Mikroform␟Buch,"Fouqué, Friedrich de la Motte (1777-1843) [Verfasser/Urheber]",,¬Die¬ Jahreszeiten : e. Cyclus romant. Dichtungen - Sommer-Heft,"Fouqué, Friedrich de la Motte","Berlin : Hitzig, 1812 - 120 Seiten",,Sommer-Heft,,,,,,1812,1812,,120 Seiten,,,,Enth.: Die beiden Hauptleute,3-628-44047-5,,,Deutsch,,,MPF Corvey <3-628-44047-5>,
AK00337396,Mikroform␟Buch,"Fouqué, Friedrich de la Motte (1777-1843) [Verfasser/Urheber]",,Bertrand Du-Guesclin,"Fouqué, Friedrich de la Motte","Leipzig, 1821 - 3 Bd.",,Bertrand Du-Guesclin,,Friedrich de la Motte Fouqué,,Leipzig,,1821,1821,,3 Bd.,,,,"DM 616,- (Gesamtpreis für alle Werke des Autors in der Ed., 107 Mikrofiches, ISBN gültig für alle Werke des Autors)␟Mikrofiche-Ausg.␟München [u.a.] : Saur, 1994. Mikrofiche(s). (Bibliothek der deutschen Literatur ; Fiche 1969/1974). Besitzer der Verfilmungsvorlage: 19. - Enth. in BDL-Teilausg.: Restauration, Brandenburg. ISBN 3-598-50775-5 ISBN 3-598-50020-3 ISBN 3-598-50030-0",3-598-50775-5␟3-598-50020-3␟3-598-50030-0,,,,,,MPF BDL 1969/1974,
AK01323094,Buch,"Franck, Hans (1879-1964) [Verfasser/Urheber]","Bäte, Ludwig (1892-1977) [Verfasser eines Nachworts]",Ausgewählte Werke. - 1. Annette. Reise in die Ewigkeit,"Franck, Hans; Bäte, Ludwig","Berlin : Union-Verl., 1959 - 766 Seiten",,Annette. Reise in die Ewigkeit,,,,,,1959,1959,,766 Seiten,,,1,,,,,Deutsch,,,L␟L,
AK00481161,Buch,"Franck, Hans (1879-1964) [Verfasser/Urheber]",,Ernst Barlach : Leben und Werk - 1. Aufl.,"Franck, Hans","Stuttgart : Kreuz-Verl., 1961 - 365 Seiten",Kreuz-Verl.,Ernst Barlach,Leben und Werk,Hans Franck,1. Aufl.,Stuttgart,Kreuz-Verl.,1961,1961,,365 Seiten,mit Abb.,,,"#NV␟""Werke Ernst Barlachs"": S. 351-353. ""Die wichtigste Literatur über Barlach"": S. 354␟Lw. : 19.80",,,,Deutsch,,,LL,
